2022-01-21 17:53:07.675 | INFO     | project.utils.scan:__synchronous_way:476 - Using synchronous scan
01/15/2022  06:42 PM         1,663,488 lsasrv.dll
10/06/2021  02:52 PM            59,448 lsass.exe
10/06/2021  02:54 PM            73,728 LSCSHostPolicy.dll
10/06/2021  02:52 PM           848,384 lsm.dll
12/07/2019  10:09 AM            47,104 lsmproxy.dll
10/06/2021  02:54 PM            26,624 lstelemetry.dll
12/24/2021  06:12 PM    <DIR>          lt-LT
10/06/2021  02:52 PM            69,944 luainstall.dll
12/07/2019  10:08 AM            35,840 luiapi.dll
12/07/2019  10:08 AM           144,998 lusrmgr.msc
12/24/2021  06:12 PM    <DIR>          lv-LV
12/07/2019  10:08 AM             3,072 lz32.dll
12/07/2019  10:08 AM             9,926 l_intl.nls
12/07/2019  10:08 AM            52,736 Magnification.dll
10/06/2021  02:52 PM           654,336 Magnify.exe
12/07/2019  10:51 AM    <DIR>          MailContactsCalendarSync
12/07/2019  10:09 AM            75,776 main.cpl
10/06/2021  02:52 PM           117,248 MaintenanceUI.dll
12/07/2019  10:08 AM            86,528 makecab.exe
12/07/2019  10:51 AM           227,328 manage-bde.exe
12/07/2019  10:10 AM               874 manage-bde.wsf
01/15/2022  06:42 PM           215,040 ManageCI.dll
10/06/2021  02:52 PM           542,208 MapConfiguration.dll
10/06/2021  02:52 PM           229,888 MapControlCore.dll
12/07/2019  10:08 AM             2,560 MapControlStringsRes.dll
10/06/2021  02:52 PM         2,632,704 MapGeocoder.dll
12/24/2021  04:28 PM           167,424 mapi32.dll
12/24/2021  04:28 PM           167,424 mapistub.dll
10/06/2021  02:52 PM         3,182,080 MapRouter.dll
10/06/2021  02:52 PM           130,048 MapsBtSvc.dll
12/07/2019  10:08 AM            15,360 MapsBtSvcProxy.dll
10/06/2021  02:52 PM            98,816 MapsCSP.dll
10/06/2021  02:52 PM         1,132,544 MapsStore.dll
12/07/2019  10:08 AM            53,760 mapstoasttask.dll
12/07/2019  10:08 AM            45,568 mapsupdatetask.dll
10/06/2021  02:53 PM           182,584 mavinject.exe
10/06/2021  02:52 PM           916,480 MbaeApi.dll
10/06/2021  02:52 PM         1,231,872 MbaeApiPublic.dll
12/07/2019  10:09 AM           119,296 MbaeParserTask.exe
12/07/2019  10:09 AM            51,712 MbaeXmlParser.dll
12/07/2019  10:09 AM           808,960 mblctr.exe
10/06/2021  02:52 PM           750,080 MBMediaManager.dll
10/06/2021  02:53 PM         1,164,288 MBR2GPT.EXE
10/06/2021  02:52 PM           686,592 mbsmsapi.dll
10/06/2021  02:52 PM            89,600 mbussdapi.dll
12/07/2019  10:08 AM            94,208 mcbuilder.exe
10/06/2021  02:54 PM           177,664 MCCSEngineShared.dll
12/06/2019  05:35 PM            31,744 MCCSPal.dll
12/07/2019  10:09 AM           103,936 mciavi32.dll
12/07/2019  10:08 AM            50,176 mcicda.dll
12/07/2019  10:09 AM            44,032 mciqtz32.dll
12/07/2019  10:08 AM            31,232 mciseq.dll
12/07/2019  10:08 AM            31,744 mciwave.dll
10/06/2021  02:53 PM         1,100,800 MCRecvSrc.dll
12/07/2019  10:08 AM           110,096 mcupdate_AuthenticAMD.dll
12/07/2019  10:08 AM         2,629,648 mcupdate_GenuineIntel.dll
10/06/2021  02:54 PM           454,656 MDEServer.exe
10/06/2021  02:52 PM           157,696 MDMAgent.exe
10/06/2021  02:53 PM           155,136 MDMAppInstaller.exe
10/06/2021  02:52 PM           182,272 MdmCommon.dll
12/24/2021  04:28 PM         2,095,616 MdmDiagnostics.dll
12/24/2021  04:28 PM            52,736 MdmDiagnosticsTool.exe
12/07/2019  10:09 AM            79,360 mdminst.dll
10/06/2021  02:52 PM            63,488 mdmlocalmanagement.dll
12/24/2021  04:28 PM           152,576 mdmmigrator.dll
10/06/2021  02:52 PM            51,200 mdmpostprocessevaluator.dll
12/24/2021  04:28 PM           364,544 mdmregistration.dll
12/07/2019  10:09 AM            87,040 MdRes.exe
12/07/2019  10:09 AM            92,672 MdSched.exe
10/06/2021  02:53 PM           134,656 MediaFoundation.DefaultPerceptionProvider.dll
12/07/2019  10:08 AM             1,284 MediaSystemToastIcon.contrast-white.png
12/07/2019  10:08 AM               854 MediaSystemToastIcon.png
12/07/2019  10:08 AM           110,036 MediumRoom.bin
12/07/2019  10:09 AM            33,792 MemoryDiagnostic.dll
10/06/2021  02:52 PM         1,077,760 MessagingDataModel2.dll
10/06/2021  02:52 PM            91,648 MessagingService.dll
12/24/2021  04:29 PM           530,976 mf.dll
01/15/2022  06:42 PM            64,512 mf3216.dll
12/07/2019  10:51 AM           142,168 mfAACEnc.dll
10/06/2021  02:54 PM         1,956,552 mfasfsrcsnk.dll
10/06/2021  02:54 PM           155,648 mfaudiocnv.dll
06/16/2020  10:00 AM         5,591,328 mfc140.dll
06/16/2020  10:00 AM            47,392 mfc140chs.dll
06/16/2020  10:00 AM            47,400 mfc140cht.dll
06/16/2020  10:00 AM            76,072 mfc140deu.dll
06/16/2020  10:00 AM            66,352 mfc140enu.dll
06/16/2020  10:00 AM            75,048 mfc140esn.dll
06/16/2020  10:00 AM            76,072 mfc140fra.dll
06/16/2020  10:00 AM            74,024 mfc140ita.dll
06/16/2020  10:00 AM            55,592 mfc140jpn.dll
06/16/2020  10:00 AM            54,560 mfc140kor.dll
06/16/2020  10:00 AM            71,968 mfc140rus.dll
06/16/2020  10:00 AM         5,624,616 mfc140u.dll
10/06/2021  02:52 PM         1,456,640 mfc42.dll
10/06/2021  02:52 PM         1,468,928 mfc42u.dll
10/06/2021  02:54 PM           676,584 MFCaptureEngine.dll
06/16/2020  10:00 AM            92,448 mfcm140.dll
06/16/2020  10:00 AM            92,448 mfcm140u.dll
01/15/2022  06:42 PM         4,809,232 mfcore.dll
12/07/2019  10:08 AM            36,864 mfcsubs.dll
10/06/2021  02:54 PM           962,232 mfds.dll
12/07/2019  10:51 AM           148,992 mfdvdec.dll
12/07/2019  10:51 AM            70,656 mferror.dll
12/07/2019  10:51 AM            53,248 mfh263enc.dll
10/06/2021  02:54 PM           581,120 mfh264enc.dll
12/07/2019  10:09 AM           292,864 mfksproxy.dll
12/24/2021  04:29 PM         4,315,648 MFMediaEngine.dll
12/24/2021  04:29 PM           100,864 mfmjpegdec.dll
10/06/2021  02:54 PM         1,263,616 mfmkvsrcsnk.dll
10/06/2021  02:54 PM         2,122,848 mfmp4srcsnk.dll
10/06/2021  02:54 PM         1,352,256 mfmpeg2srcsnk.dll
10/06/2021  02:54 PM         1,225,640 mfnetcore.dll
10/06/2021  02:54 PM         1,826,880 mfnetsrc.dll
12/07/2019  10:51 AM         1,233,600 mfperfhelper.dll
10/06/2021  02:54 PM         1,813,968 mfplat.dll
10/06/2021  02:54 PM           569,656 MFPlay.dll
12/07/2019  10:51 AM            47,504 mfpmp.exe
12/24/2021  04:29 PM           267,008 mfps.dll
10/06/2021  02:54 PM         1,087,712 mfreadwrite.dll
10/06/2021  02:53 PM           413,696 mfsensorgroup.dll
10/06/2021  02:54 PM         2,205,464 mfsrcsnk.dll
10/06/2021  02:54 PM         1,539,656 mfsvr.dll
12/07/2019  10:51 AM           352,768 mftranscode.dll
10/06/2021  02:54 PM            98,640 mfvdsp.dll
12/07/2019  10:51 AM            46,080 mfvfw.dll
12/07/2019  10:51 AM           466,944 MFWMAAEC.DLL
12/07/2019  10:08 AM            24,576 mgmtapi.dll
10/06/2021  02:53 PM           119,296 mgmtrefreshcredprov.dll
10/06/2021  02:52 PM           127,488 mi.dll
12/07/2019  10:08 AM            91,136 mibincodec.dll
12/07/2019  10:08 AM           212,992 Microsoft-Windows-AppModelExecEvents.dll
12/07/2019  10:09 AM            21,304 microsoft-windows-battery-events.dll
12/07/2019  10:09 AM            15,672 microsoft-windows-hal-events.dll
10/06/2021  02:52 PM           189,440 Microsoft-Windows-Internal-Shell-NearShareExperience.dll
12/07/2019  10:09 AM            54,800 microsoft-windows-kernel-pnp-events.dll
12/07/2019  10:09 AM           323,384 microsoft-windows-kernel-power-events.dll
12/07/2019  10:09 AM           175,112 microsoft-windows-kernel-processor-power-events.dll
12/07/2019  10:08 AM           113,664 Microsoft-Windows-MapControls.dll
12/07/2019  10:08 AM             8,192 Microsoft-Windows-MosHost.dll
12/07/2019  10:09 AM            82,232 microsoft-windows-pdc.dll
12/07/2019  10:08 AM            10,240 microsoft-windows-power-cad-events.dll
12/07/2019  10:09 AM             4,096 microsoft-windows-processor-aggregator-events.dll
12/07/2019  10:09 AM            17,424 microsoft-windows-sleepstudy-events.dll
12/07/2019  10:08 AM             6,144 microsoft-windows-storage-tiering-events.dll
10/06/2021  02:52 PM           488,776 microsoft-windows-system-events.dll
12/07/2019  10:08 AM             2,560 Microsoft-WindowsPhone-SEManagementProvider.dll
10/06/2021  02:52 PM           297,984 Microsoft.Bluetooth.Proxy.dll
10/06/2021  02:52 PM         3,758,592 Microsoft.Bluetooth.Service.dll
10/06/2021  02:52 PM           500,736 Microsoft.Bluetooth.UserService.dll
10/06/2021  02:53 PM         1,192,448 Microsoft.Graphics.Display.DisplayEnhancementService.dll
12/07/2019  10:08 AM            89,600 Microsoft.LocalUserImageProvider.dll
10/06/2021  02:54 PM            18,432 Microsoft.Management.Infrastructure.Native.Unmanaged.dll
12/24/2021  04:29 PM            13,824 Microsoft.Uev.AgentDriverEvents.dll
01/15/2022  06:42 PM         2,419,560 Microsoft.Uev.AppAgent.dll
12/07/2019  10:51 AM            54,272 Microsoft.Uev.CabUtil.dll
12/07/2019  10:51 AM           214,016 Microsoft.Uev.CmUtil.dll
12/07/2019  10:51 AM            70,656 Microsoft.Uev.Common.dll
12/07/2019  10:51 AM            18,944 Microsoft.Uev.Common.WinRT.dll
01/15/2022  06:42 PM         1,225,216 Microsoft.Uev.CommonBridge.dll
10/06/2021  02:53 PM           284,672 Microsoft.Uev.ConfigWrapper.dll
10/06/2021  02:53 PM           422,912 Microsoft.Uev.CscUnpinTool.exe
12/07/2019  10:51 AM            47,104 Microsoft.Uev.EventLogMessages.dll
12/07/2019  10:51 AM            17,920 Microsoft.Uev.LocalSyncProvider.dll
12/07/2019  10:51 AM           287,744 Microsoft.Uev.ManagedEventLogging.dll
12/07/2019  10:51 AM            22,016 Microsoft.Uev.Management.dll
12/07/2019  10:51 AM            23,552 Microsoft.Uev.Management.WmiAccess.dll
01/15/2022  06:42 PM         2,235,904 Microsoft.Uev.ModernAppAgent.dll
12/07/2019  10:51 AM            58,880 Microsoft.Uev.ModernAppCore.dll
12/07/2019  10:51 AM            20,992 Microsoft.Uev.ModernAppData.WinRT.dll
12/07/2019  10:51 AM            14,336 Microsoft.Uev.ModernSync.dll
12/07/2019  10:51 AM             8,192 Microsoft.Uev.MonitorSyncProvider.dll
12/24/2021  04:29 PM            46,080 Microsoft.Uev.Office2010CustomActions.dll
12/24/2021  04:29 PM           754,688 Microsoft.Uev.Office2013CustomActions.dll
10/06/2021  02:53 PM           771,584 Microsoft.Uev.PrinterCustomActions.dll
12/07/2019  10:51 AM            11,264 Microsoft.Uev.SmbSyncProvider.dll
12/07/2019  10:51 AM            19,456 Microsoft.Uev.SyncCommon.dll
12/07/2019  10:51 AM             7,680 Microsoft.Uev.SyncConditions.dll
12/07/2019  10:51 AM            83,456 Microsoft.Uev.SyncController.exe
10/06/2021  02:52 PM           280,576 MicrosoftAccountCloudAP.dll
10/06/2021  02:52 PM           437,248 MicrosoftAccountExtension.dll
10/06/2021  02:52 PM           236,544 MicrosoftAccountTokenProvider.dll
10/06/2021  02:52 PM           551,424 MicrosoftAccountWAMExtension.dll
12/07/2019  10:08 AM            97,280 MicrosoftEdgeBCHost.exe
12/07/2019  10:08 AM            97,280 MicrosoftEdgeCP.exe
12/07/2019  10:08 AM            97,280 MicrosoftEdgeDevTools.exe
12/07/2019  10:08 AM            58,880 MicrosoftEdgeSH.exe
10/06/2021  02:52 PM            26,624 midimap.dll
10/06/2021  02:53 PM           145,208 migisol.dll
01/16/2022  07:33 PM    <DIR>          migration
12/07/2019  10:09 AM           183,808 miguiresource.dll
10/06/2021  02:58 PM    <DIR>          migwiz
12/07/2019  10:09 AM            40,448 mimefilt.dll
12/07/2019  10:08 AM           158,208 mimofcodec.dll
12/07/2019  10:08 AM            17,408 MinstoreEvents.dll
10/06/2021  02:52 PM            37,376 MiracastInputMgr.dll
10/06/2021  02:52 PM         1,252,352 MiracastReceiver.dll
10/06/2021  02:53 PM            73,728 MiracastReceiverExt.dll
12/07/2019  10:09 AM            38,912 MirrorDrvCompat.dll
10/06/2021  02:53 PM         3,170,640 mispace.dll
10/06/2021  02:52 PM           487,936 MitigationClient.dll
10/06/2021  02:53 PM            86,528 MitigationConfiguration.dll
10/06/2021  02:52 PM           245,248 miutils.dll
10/06/2021  02:54 PM           421,888 MixedReality.Broker.dll
10/06/2021  02:54 PM           567,296 MixedRealityCapture.Pipeline.dll
10/06/2021  02:54 PM           134,768 MixedRealityRuntime.dll
12/07/2019  10:10 AM               112 MixedRealityRuntime.json
12/07/2019  10:09 AM           673,088 mlang.dat
10/06/2021  02:53 PM           249,856 mlang.dll
10/06/2021  02:53 PM         1,913,344 mmc.exe
12/07/2019  10:12 AM             3,103 mmc.exe.config
12/07/2019  10:09 AM           186,368 mmcbase.dll
10/06/2021  02:53 PM         2,415,104 mmcndmgr.dll
10/06/2021  02:53 PM           136,192 mmcshext.dll
10/06/2021  02:52 PM           529,416 MMDevAPI.dll
10/06/2021  02:52 PM         1,700,864 mmgaclient.dll
12/07/2019  10:08 AM           155,136 mmgaproxystub.dll
10/06/2021  02:52 PM         1,288,704 mmgaserver.exe
12/07/2019  10:08 AM             3,584 mmres.dll
10/06/2021  02:52 PM           544,768 mmsys.cpl
10/06/2021  02:52 PM            21,504 mobilenetworking.dll
12/07/2019  10:09 AM            99,328 mobsync.exe
12/07/2019  10:09 AM            33,280 mode.com
12/07/2019  10:09 AM           192,512 modemui.dll
01/15/2022  06:42 PM           487,936 modernexecserver.dll
12/07/2019  10:09 AM            29,696 more.com
12/07/2019  10:09 AM             2,560 moricons.dll
12/07/2019  10:08 AM            94,720 moshost.dll
10/06/2021  02:52 PM            93,696 MosHostClient.dll
10/06/2021  02:52 PM           234,312 moshostcore.dll
12/07/2019  10:08 AM            88,576 MosStorage.dll
12/07/2019  10:09 AM            18,944 mountvol.exe
12/07/2019  10:08 AM             1,386 MouseSystemToastIcon.contrast-white.png
12/07/2019  10:08 AM             1,087 MouseSystemToastIcon.png
12/24/2021  04:28 PM         1,652,736 MoUsoCoreWorker.exe
12/07/2019  10:51 AM           105,048 MP3DMOD.DLL
10/06/2021  02:54 PM           240,200 MP43DECD.DLL
10/06/2021  02:54 PM           362,064 MP4SDECD.DLL
12/07/2019  10:09 AM           103,936 Mpeg2Data.ax
12/07/2019  10:09 AM           235,520 mpeval.dll
10/06/2021  02:53 PM           266,240 mpg2splt.ax
10/06/2021  02:54 PM           240,696 MPG4DECD.DLL
12/07/2019  10:08 AM            19,968 mpnotify.exe
10/06/2021  02:52 PM           109,504 mpr.dll
12/07/2019  10:09 AM           525,312 mprapi.dll
12/24/2021  04:28 PM           921,088 mprddm.dll
12/24/2021  04:28 PM           559,616 mprdim.dll
12/07/2019  10:09 AM            13,824 mprext.dll
10/06/2021  02:53 PM           115,200 mprmsg.dll
12/24/2021  04:11 PM           803,176 MpSigStub.exe
10/06/2021  02:52 PM         1,101,824 MPSSVC.dll
12/07/2019  10:09 AM           495,104 mpunits.dll
12/07/2019  10:09 AM            17,408 MRINFO.EXE
10/06/2021  02:52 PM           999,920 MrmCoreR.dll
12/07/2019  10:08 AM           327,120 MrmDeploy.dll
10/06/2021  02:52 PM           802,304 MrmIndexer.dll
01/15/2022  06:36 PM    <DIR>          MRT
01/15/2022  06:36 PM       145,765,912 MRT.exe
12/07/2019  10:08 AM            31,904 mrt100.dll
12/07/2019  10:08 AM            33,440 mrt_map.dll
10/06/2021  02:53 PM            58,368 ms3dthumbnailprovider.dll
10/06/2021  02:53 PM           169,984 msaatext.dll
12/07/2019  10:51 AM           243,200 MSAC3ENC.DLL
12/07/2019  10:08 AM           112,080 msacm32.dll
10/06/2021  02:52 PM            30,208 msacm32.drv
12/07/2019  10:08 AM            34,600 msadp32.acm
12/07/2019  10:08 AM             3,072 msafd.dll
10/06/2021  02:52 PM         2,970,624 MSAJApi.dll
10/06/2021  02:54 PM            58,368 MSAlacDecoder.dll
10/06/2021  02:54 PM            76,800 MSAlacEncoder.dll
12/07/2019  10:51 AM           140,800 MSAMRNBDecoder.dll
12/07/2019  10:51 AM           217,088 MSAMRNBEncoder.dll
12/07/2019  10:51 AM            38,400 MSAMRNBSink.dll
12/07/2019  10:51 AM           101,376 MSAMRNBSource.dll
10/06/2021  02:52 PM            54,784 MSAProfileNotificationHandler.dll
10/06/2021  02:52 PM            64,072 msasn1.dll
10/06/2021  02:54 PM           423,240 MSAudDecMFT.dll
01/15/2022  06:42 PM           155,648 msaudite.dll
10/06/2021  02:52 PM            23,552 msauserext.dll
12/07/2019  10:09 AM           315,392 mscandui.dll
12/07/2019  10:08 AM            11,776 mscat32.dll
12/07/2019  10:08 AM            83,968 MSchedExe.exe
12/07/2019  10:12 AM           230,912 msclmd.dll
10/06/2021  02:52 PM           708,592 mscms.dll
10/06/2021  02:53 PM           197,632 msconfig.exe
12/07/2019  10:10 AM           383,488 mscoree.dll
12/07/2019  10:10 AM            19,968 mscorier.dll
12/07/2019  10:10 AM            76,360 mscories.dll
01/15/2022  06:42 PM         1,130,616 msctf.dll
12/07/2019  10:09 AM            10,752 msctfime.ime
10/06/2021  02:52 PM            96,256 MsCtfMonitor.dll
10/06/2021  02:52 PM           218,112 msctfp.dll
12/07/2019  10:09 AM           126,976 msctfui.dll
10/06/2021  02:52 PM           785,408 msctfuimanager.dll
12/07/2019  10:09 AM           160,256 msdadiag.dll
12/07/2019  10:08 AM           137,728 msdart.dll
12/07/2019  10:09 AM             5,120 msdatsrc.tlb
12/07/2019  10:08 AM           531,768 msdelta.dll
12/07/2019  10:08 AM            34,600 msdmo.dll
12/07/2019  10:14 AM    <DIR>          MSDRM
12/07/2019  10:08 AM           570,368 msdrm.dll
12/07/2019  10:09 AM           431,104 msdt.exe
12/07/2019  10:14 AM    <DIR>          MsDtc
12/07/2019  10:09 AM           148,480 msdtc.exe
12/07/2019  10:09 AM           375,296 msdtckrm.dll
12/07/2019  10:09 AM           130,048 msdtclog.dll
01/15/2022  06:42 PM           881,152 msdtcprx.dll
12/07/2019  10:09 AM            15,872 msdtcspoffln.dll
01/15/2022  06:42 PM         1,618,432 msdtctm.dll
01/15/2022  06:42 PM           329,728 msdtcuiu.dll
12/07/2019  10:08 AM            22,528 msdtcVSp1res.dll
12/07/2019  10:09 AM            79,872 MSDvbNP.ax
12/24/2021  04:28 PM           791,552 msfeeds.dll
12/07/2019  10:09 AM            76,288 msfeedsbs.dll
12/07/2019  10:09 AM            14,848 msfeedssync.exe
12/24/2021  04:29 PM           464,384 MSFlacDecoder.dll
10/06/2021  02:54 PM           293,376 MSFlacEncoder.dll
10/06/2021  02:52 PM         3,407,360 msftedit.dll
10/06/2021  02:52 PM            56,832 MsftOemDllIgneous.dll
12/07/2019  10:51 AM            27,136 msg.exe
12/07/2019  10:08 AM            25,824 msg711.acm
12/07/2019  10:08 AM            42,904 msgsm32.acm
10/06/2021  02:54 PM            36,864 MSHEIF.dll
12/07/2019  10:09 AM            14,848 mshta.exe
01/15/2022  06:42 PM        23,452,160 mshtml.dll
10/06/2021  02:53 PM         2,755,584 mshtml.tlb
12/07/2019  10:09 AM            83,968 MshtmlDac.dll
10/06/2021  02:53 PM           102,912 mshtmled.dll
12/07/2019  10:09 AM            49,152 mshtmler.dll
01/15/2022  06:42 PM         3,348,992 msi.dll
12/07/2019  10:09 AM            46,080 MsiCofire.dll
10/06/2021  02:52 PM            15,360 msidcrl40.dll
12/07/2019  10:08 AM            67,072 msident.dll
12/07/2019  10:08 AM            11,776 msidle.dll
12/07/2019  10:08 AM             5,120 msidntld.dll
12/24/2021  04:28 PM           280,064 msieftp.dll
12/07/2019  10:09 AM            69,632 msiexec.exe
12/07/2019  10:09 AM           412,672 msihnd.dll
12/07/2019  10:09 AM            22,528 msiltcfg.dll
01/15/2022  06:42 PM             8,192 msimg32.dll
01/15/2022  06:42 PM            26,112 msimsg.dll
12/07/2019  10:09 AM            51,712 msimtf.dll
10/06/2021  02:53 PM           385,024 msinfo32.exe
10/06/2021  02:53 PM            83,968 msisip.dll
10/06/2021  02:52 PM           316,928 msIso.dll
12/07/2019  10:09 AM            12,288 msiwer.dll
10/06/2021  02:52 PM           194,048 mskeyprotcli.dll
10/06/2021  02:52 PM            66,560 mskeyprotect.dll
10/06/2021  02:53 PM           215,552 msls31.dll
12/07/2019  10:51 AM         1,068,144 msmpeg2adec.dll
12/07/2019  10:51 AM           944,128 MSMPEG2ENC.DLL
01/15/2022  06:42 PM         2,521,120 msmpeg2vdec.dll
12/07/2019  10:09 AM           260,096 MSNP.ax
01/15/2022  06:42 PM            63,488 msobjs.dll
10/06/2021  02:53 PM           118,784 msoert2.dll
10/06/2021  02:54 PM           166,912 MSOpusDecoder.dll
10/06/2021  02:54 PM           988,160 mspaint.exe
12/07/2019  10:08 AM            56,120 mspatcha.dll
12/07/2019  10:08 AM            84,480 mspatchc.dll
10/06/2021  02:54 PM         1,669,632 MSPhotography.dll
12/07/2019  10:09 AM            60,416 msports.dll
12/07/2019  10:08 AM             2,560 msprivs.dll
10/06/2021  02:54 PM           592,896 msra.exe
10/06/2021  02:54 PM           137,216 msrahc.dll
10/06/2021  02:54 PM             7,680 MsraLegacy.tlb
12/07/2019  10:08 AM            12,288 msrating.dll
10/06/2021  02:54 PM            36,864 MSRAWImage.dll
10/06/2021  02:53 PM           185,856 msrdc.dll
10/06/2021  02:53 PM            63,488 MsRdpWebAccess.dll
12/07/2019  10:09 AM            18,432 msrle32.dll
12/24/2021  04:28 PM            66,048 msscntrs.dll
12/24/2021  04:28 PM           112,960 mssecuser.dll
12/07/2019  10:08 AM            80,896 mssign32.dll
12/07/2019  10:08 AM            10,240 mssip32.dll
12/24/2021  04:28 PM           131,072 mssitlb.dll
10/06/2021  02:54 PM           937,984 MsSpellCheckingFacility.dll
10/06/2021  02:54 PM            84,480 MsSpellCheckingHost.exe
12/24/2021  04:28 PM           214,528 mssph.dll
12/24/2021  04:28 PM           145,408 mssprxy.dll
12/24/2021  04:28 PM         2,982,400 mssrch.dll
12/24/2021  04:28 PM           381,952 mssvp.dll
12/07/2019  10:09 AM           147,456 mstask.dll
10/06/2021  02:53 PM           486,912 msTextPrediction.dll
10/06/2021  02:53 PM         1,543,680 mstsc.exe
01/15/2022  06:42 PM         8,257,024 mstscax.dll
10/06/2021  02:52 PM           262,144 msutb.dll
01/15/2022  06:42 PM           538,984 msv1_0.dll
12/07/2019  10:08 AM            83,968 msvcirt.dll
10/06/2021  02:52 PM           560,376 msvcp110_win.dll
12/07/2019  10:10 AM           690,008 msvcp120_clr0400.dll
06/16/2020  10:00 AM           590,632 msvcp140.dll
06/16/2020  10:00 AM            31,528 msvcp140_1.dll
06/16/2020  10:00 AM           193,832 msvcp140_2.dll
12/07/2019  10:10 AM           622,832 msvcp140_clr0400.dll
06/16/2020  10:00 AM            27,936 msvcp140_codecvt_ids.dll
12/07/2019  10:08 AM           611,840 msvcp60.dll
10/06/2021  02:52 PM           634,760 msvcp_win.dll
12/07/2019  10:10 AM            18,704 msvcr100_clr0400.dll
12/07/2019  10:10 AM           993,632 msvcr120_clr0400.dll
10/06/2021  02:52 PM           637,360 msvcrt.dll
12/07/2019  10:09 AM           152,064 msvfw32.dll
12/07/2019  10:09 AM            39,936 msvidc32.dll
10/06/2021  02:53 PM         3,452,416 MSVidCtl.dll
10/06/2021  02:54 PM           723,584 MSVideoDSP.dll
10/06/2021  02:54 PM            43,376 MSVP9DEC.dll
12/24/2021  04:29 PM         1,447,192 msvproc.dll
10/06/2021  02:54 PM            43,376 MSVPXENC.dll
10/06/2021  02:52 PM           259,264 MSWB7.dll
10/06/2021  02:54 PM            35,328 MSWebp.dll
10/06/2021  02:54 PM           428,544 mswmdm.dll
10/06/2021  02:52 PM           418,416 mswsock.dll
10/06/2021  02:52 PM         1,695,744 msxml3.dll
10/06/2021  02:52 PM             2,560 msxml3r.dll
10/06/2021  02:52 PM         2,473,072 msxml6.dll
10/06/2021  02:52 PM             2,560 msxml6r.dll
12/07/2019  10:09 AM            27,648 msyuv.dll
10/06/2021  02:52 PM           221,184 MtcModel.dll
12/07/2019  10:08 AM           281,912 MTF.dll
10/06/2021  02:52 PM           103,936 MTFAppServiceDS.dll
10/06/2021  02:52 PM           319,488 MtfDecoder.dll
10/06/2021  02:52 PM           176,640 MTFFuzzyDS.dll
10/06/2021  02:52 PM           282,112 MTFServer.dll
10/06/2021  02:52 PM           115,200 MTFSpellcheckDS.dll
12/07/2019  10:08 AM           137,216 mtstocom.exe
01/15/2022  06:42 PM           434,176 mtxclu.dll
12/07/2019  10:08 AM            31,744 mtxdm.dll
12/07/2019  10:08 AM             9,728 mtxex.dll
12/07/2019  10:09 AM           145,920 mtxoci.dll
12/07/2019  10:49 AM    <DIR>          MUI
12/07/2019  10:08 AM            18,944 muifontsetup.dll
10/06/2021  02:52 PM            16,384 MUILanguageCleanup.dll
10/06/2021  02:52 PM           106,496 MuiUnattend.exe
12/07/2019  10:09 AM            54,784 MultiDigiMon.exe
10/06/2021  02:52 PM           169,472 musdialoghandlers.dll
12/24/2021  04:28 PM           692,736 MusNotification.exe
12/24/2021  04:28 PM           630,272 MusNotificationUx.exe
12/24/2021  04:28 PM           645,640 MusNotifyIcon.exe
01/15/2022  06:42 PM         1,162,752 MusUpdateHandlers.dll
12/07/2019  10:14 AM    <DIR>          my-mm
10/06/2021  02:53 PM           131,584 mycomput.dll
10/06/2021  02:52 PM            50,688 mydocs.dll
12/07/2019  10:09 AM           154,624 Mystify.scr
12/07/2019  10:09 AM            50,688 NAPCRYPT.DLL
10/06/2021  02:52 PM            70,144 NapiNSP.dll
10/06/2021  02:52 PM           534,016 Narrator.exe
12/07/2019  10:08 AM            30,811 NarratorControlTemplates.xml
10/06/2021  02:52 PM           454,656 NaturalAuth.dll
12/07/2019  10:08 AM            22,528 NaturalAuthClient.dll
12/07/2019  10:08 AM         1,068,032 NaturalLanguage6.dll
10/06/2021  02:52 PM            41,472 navshutdown.dll
12/24/2021  06:12 PM    <DIR>          nb-NO
12/07/2019  10:09 AM            22,016 nbtstat.exe
12/07/2019  10:08 AM            25,600 NcaApi.dll
12/07/2019  10:08 AM           171,520 NcaSvc.dll
10/06/2021  02:52 PM           382,464 ncbservice.dll
12/07/2019  10:09 AM            92,672 NcdAutoSetup.dll
12/07/2019  10:09 AM            26,112 NcdProp.dll
12/07/2019  10:08 AM            46,592 nci.dll
12/24/2021  04:28 PM            75,264 ncobjapi.dll
10/06/2021  02:53 PM           102,912 ncpa.cpl
10/06/2021  02:52 PM           153,384 ncrypt.dll
01/15/2022  06:42 PM           349,696 ncryptprov.dll
10/06/2021  02:52 PM           137,896 ncryptsslp.dll
10/06/2021  02:53 PM           533,504 ncsi.dll
12/07/2019  10:09 AM            30,720 ncuprov.dll
10/06/2021  02:53 PM            69,632 ndadmin.exe
12/07/2019  10:09 AM            12,288 nddeapi.dll
12/07/2019  10:14 AM    <DIR>          NDF
10/06/2021  02:53 PM           280,064 ndfapi.dll
10/06/2021  02:53 PM            45,568 ndfetw.dll
12/07/2019  10:09 AM               565 NdfEventView.xml
10/06/2021  02:53 PM           119,296 ndfhcdiscovery.dll
10/06/2021  02:53 PM           100,352 ndishc.dll
12/07/2019  10:09 AM            32,272 NDKPing.exe
12/07/2019  10:09 AM            32,768 ndproxystub.dll
